BlockId,sequence
blk_7634095731779334828,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-4462238787043827284,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 14, 1, 11, 12, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_8637922975921228585,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 1, 14, 11, 12, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_-620451156539993952,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 1, 14, 11, 12, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_8118514630701510177,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_4602202043387314732,"[1, 7]"
blk_8805713428449192384,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-4105010414709093476,"[1, 1, 7, 16]"
blk_8628081519000992082,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-3769922665905694356,"[1, 7]"
blk_6363428654215234600,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_6275609412233670535,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8055690936857848447,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_7572764076947430519,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5, 15]"
blk_7303652422847086476,"[1, 1, 1, 7, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_7626929294512869373,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7824928689771452136,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7711079888998739347,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-8070294953817527656,"[1, 1, 7, 16]"
blk_8104327852533774678,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_3223419307451248881,"[1, 7]"
blk_7559182155372013356,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7606805061613034275,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8251486711300358020,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8495266328658330231,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-2318963360446851062,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19, 6, 6, 6, 5, 5, 5]"
blk_7820947932630164372,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_2157565120496998994,"[7, 1]"
blk_4087132034367978207,"[1, 7]"
blk_-3880335352763686859,"[1, 7]"
blk_8910558739819385122,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8977176930212855126,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-4600053835251409040,"[1, 1, 7, 16]"
blk_8564089435727720715,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-7820738685062033954,"[1, 7]"
blk_8434212465661638915,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6670070321819421432,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8001953952547546280,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 15, 5, 5]"
blk_7802658318145930586,"[1, 7, 1, 1, 4, 2, 3, 4, 3, 3, 4, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_5588250574729797238,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_3889689008984678294,"[1, 7]"
blk_7461044498272091019,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5, 15]"
blk_7850638048784260339,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8923065925467365507,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6603008653638939017,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6389636579552746478,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7426185267108780542,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7566087999146898621,"[1, 7, 1, 16]"
blk_7238988765311307383,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8911768737080407515,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8134536106781271231,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_7972851159427015343,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-4107178403099444501,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 14, 1, 11, 12, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_9206388400430929829,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_6590181705119004091,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_63654201302572241,"[1, 7]"
blk_4388821869980016651,"[1, 7]"
blk_-400555777212780263,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-107307484368533938,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 19, 6, 6, 6, 5, 5, 5]"
blk_7060886087536132077,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8464597405873962181,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-1804851422298243549,"[1, 7]"
blk_7781584783801554228,"[1, 1, 1, 7, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7829294788225863914,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7187205814164240116,"[1, 1, 7, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7557343402184948395,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_3254937414190156461,"[1, 1, 7, 16]"
blk_9037615507776759103,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_9092327335107862886,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-2099734869219327273,"[1, 7]"
blk_985036953489519472,"[1, 7]"
blk_9099146398975592518,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7113736357220593761,"[1, 7]"
blk_8252305048508196536,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7812457243179343106,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_218403230914330173,"[1, 7]"
blk_7890264351118740283,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7612609930676379051,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-5350200197251167229,"[1, 7]"
blk_-5656963283700412932,"[1, 7]"
blk_9055594058992683014,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15, 15]"
blk_-5731640470208962245,"[1, 7]"
blk_-8633947693400888963,"[1, 7]"
blk_8884608374670487838,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_2990739585981057100,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-8927862377800293097,"[1, 7]"
blk_7542231342218524076,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7891769332290187446,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_6903011934745094509,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8380886323505320761,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6397456143938019749,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7110288884077979737,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_8925950185677325539,"[1, 7, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8262969949141880326,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8625976611703610227,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_9138730918332605342,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7596786602987978437,"[1, 7, 1, 1, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_6938636024772211540,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-5740056123230815099,"[7, 1, 1, 16]"
blk_-8393068026397730262,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 12, 11, 1, 14, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_8942177243914480208,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7518027510915570420,"[1, 7, 1, 16]"
blk_6553385638299247335,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_5460269159464362853,"[1, 7, 1, 16]"
blk_6035310161493452504,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7905944354737670982,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7307608333114625644,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_7675935598166483301,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7629500198456633228,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7337409795614811837,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8152787349347627632,"[1, 7]"
blk_-5377425040123092071,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 11, 1, 12, 14, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_6628464961619650480,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 19, 2, 6, 6, 6, 5, 5, 5]"
blk_118342402544239573,"[1, 1, 7, 16]"
blk_8868644359108549177,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_1630782823490154104,"[1, 1, 7, 16]"
blk_-8873507171967334404,"[1, 1, 1, 7, 17, 17, 17, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_7812792413868956497,"[1, 7]"
blk_8843445370754770405,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_6602208668871313807,"[1, 1, 7, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-5837958537886055234,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_8748149480480855173,"[1, 1, 7, 16]"
blk_7741354275233814760,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_6324269424054292578,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 10, 6, 6, 6, 5, 5, 15, 5]"
blk_7708261815013460524,"[1, 1, 1, 7, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-665490114928091445,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 13, 2, 2, 2, 12, 11, 1, 14, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_-2818037931501340477,"[1, 7]"
blk_7237752027190682890,"[1, 7]"
blk_1900802926280910100,"[1, 7]"
blk_-4092649498581517170,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-705841740727986326,"[1, 7]"
blk_-3268903238714371649,"[1, 1, 7, 16]"
blk_8549709322104029153,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-3124056864504684013,"[1, 1, 7, 1, 17, 3, 4, 17, 3, 4, 17, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5]"
blk_3217759778626651788,"[1, 7, 1, 16]"
blk_-3339511653230173384,"[1, 1, 7, 16]"
blk_5683335714075374245,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8614470359881726523,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-3345147106418744814,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 13, 2, 11, 1, 12, 14, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_6479634565032745191,"[1, 1, 7, 16]"
blk_-7898103999472738243,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7910018943753812839,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-5491628312561263481,"[1, 7, 1, 16]"
blk_-4913142386603731608,"[1, 1, 7, 16]"
blk_8612916790671798711,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_7566597039146555790,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_7914761209839645833,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8434571561436838322,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_4533514693696084566,"[1, 7]"
blk_7742182202591139988,"[1, 7]"
blk_3234830704415668534,"[1, 7]"
blk_7890861980956354783,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_6993558343828208236,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7792907604679835974,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_9071946488426089891,"[1, 7]"
blk_7753036217382268026,"[1, 1, 7, 1, 3, 4, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 5, 15]"
blk_-239566619243041782,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8567179669582865725,"[1, 7, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-6023945363113015103,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 13, 1, 14, 2, 11, 12, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_8874891016731416879,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 19, 6, 6, 6, 5, 5, 5]"
blk_-1927605804917146488,"[7, 1]"
blk_9038122176116949542,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_6191105401475402386,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_9159173646254577392,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_7497593364405142566,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-3300683841438127360,"[1, 7]"
blk_6142874939899036635,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-4865939206157540740,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 13, 2, 1, 14, 12, 11, 2, 5, 6, 6, 6, 5, 5, 5]"
blk_2740710777395401853,"[7, 1, 1, 1, 17, 17, 3, 4, 17, 2, 2, 3, 4, 3, 4, 2, 6, 6, 6, 5, 5, 5]"
blk_8571110639754269068,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_7355244061318939251,"[7, 1]"
blk_8035576111823984175,"[1, 1, 1, 7, 3, 4, 2, 3, 4, 3, 4, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-4123130214641375255,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-4916217260952140077,"[7, 1]"
blk_8673842304989139603,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-6230256196425791462,"[1, 7]"
blk_9122191049866965645,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_6078700122233994466,"[1, 7, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_2844700936280949908,"[1, 1, 1, 7, 4, 3, 4, 4, 2, 2, 2, 3, 3, 6, 6, 6, 5, 5, 15, 5]"
blk_8848848429332880468,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-3061456591513327251,"[1, 7]"
blk_7880399837702308007,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_3209890783075391331,"[1, 1, 7, 1, 4, 3, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 5, 15]"
blk_8271149703789350761,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_5434002925873277200,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_2796370224911337707,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 19, 6, 6, 6, 5, 5, 5]"
blk_8252611073231070517,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-2713092558684784007,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8190021118839333707,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_354668273774119020,"[1, 1, 7, 1, 17, 3, 4, 17, 17, 3, 4, 2, 2, 2, 3, 4, 6, 6, 6, 5, 5, 5]"
blk_-2964258488464342343,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-3126359724254586349,"[1, 1, 7, 1, 3, 31, 22, 23, 3, 3, 28, 22, 23, 25, 1, 3, 4, 2, 1, 20, 1, 1, 21, 12, 11, 11, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-3354449666486148487,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-2221190796074436326,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-226106057082609912,"[1, 1, 1, 7, 3, 31, 22, 23, 3, 3, 25, 1, 3, 4, 28, 22, 23, 2, 1, 20, 1, 1, 21, 12, 11, 11, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-6129683979428294672,"[7, 1, 1, 1, 3, 31, 3, 28, 22, 23, 28, 22, 23, 25, 1, 25, 1, 3, 4, 3, 4, 2, 2, 13, 14, 1, 12, 11, 2, 6, 6, 6, 5, 5, 5]"
blk_3981517994928723348,"[7, 1, 1, 16]"
blk_4069624653932564389,"[1, 1, 1, 7, 26, 24, 3, 3, 22, 23, 3, 29]"
blk_5926580168647233207,"[1, 1, 1, 7, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-6624920247738861943,"[1, 7]"
blk_6103299480368577037,"[1, 7, 1, 1, 3, 31, 22, 23, 3, 3, 28, 22, 23, 25, 1, 3, 4, 2, 1, 20, 1, 1, 21, 12, 11, 11, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-5375146817488963214,"[7, 1, 1, 1, 3, 31, 22, 23, 3, 3, 28, 22, 23, 25, 1, 3, 4, 2, 1, 1, 1, 21, 20, 11, 11, 12, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_1420460295446842254,"[1, 1, 7, 16]"
blk_3189160191230702786,"[1, 1, 1, 7, 3, 22, 23, 3, 3, 28, 22, 23, 1, 25, 1, 3, 4, 2, 20, 1, 1, 21, 11, 12, 11, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-4380884313697280861,"[1, 1, 1, 7, 3, 31, 3, 28, 22, 23, 1, 16, 25, 1, 28, 22, 23, 1, 3, 4, 20, 2, 1, 1, 21, 12, 11, 11, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_-7637582485693929371,"[1, 7]"
blk_-4083716689384497698,"[1, 7, 1, 1, 3, 31, 28, 22, 23, 1, 32, 39, 3, 3, 25, 1, 3, 4, 2, 20, 1, 1, 21, 6, 11, 12, 11, 18, 2, 5, 18, 2, 5, 5]"
blk_-6689478440935177807,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_-370867073208864215,"[1, 1, 1, 7, 26, 24, 3, 3, 22, 23, 3, 29]"
blk_-1102540618972030291,"[1, 1, 7, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-4841649331192762943,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_1067785590056794973,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_6392912066749206485,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 15, 5, 5]"
blk_8777130398971511307,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_-65587050158021634,"[1, 1, 1, 7, 3, 4, 4, 3, 4, 2, 2, 2, 3, 6, 6, 6, 5, 5, 15, 5]"
blk_-547228339906672891,"[1, 7]"
blk_6053996258931425942,"[1, 7]"
blk_864182586941622279,"[1, 1, 7, 3, 30, 24, 22, 23]"
blk_-8385698642848275576,"[1, 1, 7, 24, 3, 30, 22, 23]"
blk_8603940200949205209,"[7, 1]"
blk_2367297210334841017,"[7, 1, 1, 1, 17, 3, 4, 17, 3, 4, 17, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 5]"
blk_8322031721579428906,"[1, 7, 1, 1, 3, 4, 3, 4, 2, 2, 3, 4, 2, 6, 6, 6, 5, 5, 5, 15]"
blk_-2050331232183225197,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
blk_8626412864232622672,"[1, 7, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 6, 6, 6, 5, 5, 15, 5]"
